node,degree_centrality,clustering,pagerank,betweenness_centrality,local_heterogeneity
1007,0.00396235760277365,0.48333333333333334,0.00011539995399573625,9.154907851801528e-06,1.8538909375240984
1008,0.001981178801386825,0.32142857142857145,9.461006037678735e-05,3.6339605716627547e-06,2.141907221003795
1009,0.014115898959881128,0.5513784461152882,0.00027659778183641035,9.572142092388085e-06,1.5671579582429103
1010,0.008915304606240713,0.4015873015873016,0.0002741979685878878,1.5326238632438688e-05,2.454352407538976
1011,0.0079247152055473,0.5745967741935484,0.00023721880004596275,0.0,2.3461022051442915
1012,0.0079247152055473,0.42943548387096775,0.0001975604351127832,0.0,1.8291421490081121
1013,0.0029717682020802376,0.3787878787878788,0.00012296680328076828,6.568544664769061e-05,2.063034858566811
1014,0.02451708766716196,0.41517212945784376,0.0004743674927784543,4.2929093718912054e-05,1.4205738895350748
1015,0.008915304606240713,0.7444444444444445,0.0001851530079026346,0.0,1.62796172293448
1016,0.002228826151560178,1.0,0.0001489139795661473,0.0,2.5607597071043595
1017,0.03689945517582962,0.5286595320152367,0.0004299842159136467,2.017841822297698e-05,0.6774861327032077
1018,0.01263001485884101,0.5952941176470589,0.00025867787177658735,6.749450885020175e-06,1.5784306345580705
1019,0.014363546310054482,0.6660617059891107,0.000279142762759635,1.4475572528582399e-05,1.5304916346951338
1020,0.014363546310054482,0.6382335148215366,0.0002914742753049878,0.0,1.574580633441561
1021,0.01510648836057454,0.5923497267759563,0.00029018051059001126,1.4222563448172045e-05,1.49020711957205
1022,0.0009905894006934125,0.8333333333333334,5.929621713005173e-05,0.0,1.2732602254356113
1023,0.002228826151560178,0.4166666666666667,0.00011033650985866405,7.020151104348503e-06,2.227931462874178
1024,0.021050024764735015,0.6246498599439776,0.0002793090379268577,1.0684007760261492e-05,0.8259329518627337
1025,0.007181773155027241,0.39901477832512317,0.00019714568978127566,1.7322249664919216e-05,1.7501419668083191
1026,0.01981178801386825,0.5740506329113924,0.0002614433672466492,3.249813255297448e-06,0.839760317046365
1027,0.0007429420505200594,1.0,8.96247609969939e-05,0.0,1.3961041734645636
1028,0.01659237246161466,0.6445047489823609,0.0002121132796540789,0.0003975556144709077,0.8049769180519644
1029,0.0195641406636949,0.42810775722168126,0.0003106720407140234,0.0007712394557621587,1.0348193193486264
1030,0.0027241208519068845,0.6181818181818182,0.00017676587132200148,0.0,2.7366666789195375
1031,0.0009905894006934125,0.8333333333333334,6.688827520224711e-05,2.2524548997909637e-07,1.558427934511426
1032,0.0195641406636949,0.49691658552418044,0.00039400519142419193,2.9316433324560867e-05,1.532457531030016
1033,0.004210004952947003,0.6985294117647058,0.00017462454126285202,1.5485627436062875e-06,2.8255759595803536
1034,0.0007429420505200594,1.0,5.677538772513419e-05,0.0,1.3155826967786972
1035,0.0064388311045071814,0.44,0.00019562229513839192,5.522564247882175e-06,2.4756808313317786
1036,0.014363546310054482,0.6944948578342408,0.0002754977116266897,5.063806122987533e-06,1.4942269210733992
1037,0.009162951956414065,0.493993993993994,0.0002638014398606697,1.7925500080292702e-05,2.1688449221129225
1038,0.0012382367508667657,0.5,6.99884994973975e-05,0.0,1.700857773850226
1039,0.006686478454680535,0.6780626780626781,0.00010909218439714515,0.0,1.1884515427159605
1040,0.01659237246161466,0.6404341926729986,0.00021645783617882492,3.5837249159944387e-06,0.9510773413380701
1041,0.01188707280832095,0.4654255319148936,0.0003456830798263086,0.0,2.425782273611068
1042,0.003714710252600297,0.6952380952380952,0.00012790959069088086,0.0,2.1097413745670557
1043,0.0029717682020802376,0.6363636363636364,0.00018311848029952906,0.0,2.930138419075441
1044,0.006934125804853888,0.7777777777777778,0.00015293472807241615,2.552262760867518e-06,1.733440388304776
1045,0.0029717682020802376,0.5909090909090909,0.0001673837799748126,0.0,2.7494470165802998
1046,0.0007429420505200594,1.0,9.037747858720843e-05,0.0,1.400098796967533
1047,0.016097077761267953,0.6028846153846154,0.0002209184348102648,9.422137870724629e-06,0.8802257813597689
1048,0.02625061911837543,0.5092542677448337,0.00033078498296233754,3.356119955308789e-05,0.8140321484365712
1049,0.020307082714214955,0.5594700391448358,0.0002681144175942107,2.3696049914846858e-05,0.8825941402799825
1050,0.0027241208519068845,0.8181818181818182,0.00012948770298626584,0.0,2.70307943791877
1051,0.011391778107974244,0.45507246376811594,0.00030692653941130133,0.0,2.045102821765398
1052,0.015601783060921248,0.3271889400921659,0.00040820274026069544,0.0,2.1124768547183046
1053,0.001981178801386825,0.39285714285714285,0.00011669655467539639,0.0,2.3303881888334383
1054,0.01337295690936107,0.6023759608665269,0.00019135840287250213,1.0754770723022105e-05,1.030291592509185
1055,0.003467062902426944,0.7692307692307693,0.00014323645770169808,1.484653804981266e-06,2.469392694591956
1056,0.016097077761267953,0.5442307692307692,0.00022192229993578315,1.130008394234945e-05,0.9981707509678006
1057,0.0012382367508667657,0.5,9.05872985844376e-05,0.0,1.6885870984017641
1058,0.001733531451213472,0.5238095238095238,8.572291853641752e-05,0.0,1.9734715716779054
1059,0.04086181277860327,0.5186252771618626,0.00046994632312193443,5.490149348521289e-05,0.6529314350128828
1060,0.01263001485884101,0.592156862745098,0.00024940034230481025,1.764018610165568e-05,1.4465917581263665
1061,0.0024764735017335313,0.8222222222222222,0.00012366629639768984,0.0,2.4566293048909538
1062,0.005448241703813769,0.354978354978355,0.0001801628207582124,0.0,2.4391349903982444
1063,0.005448241703813769,0.8138528138528138,9.902932052662493e-05,4.966773368608398e-07,1.3136336655683971
1064,0.006686478454680535,0.42735042735042733,0.00023917365218617913,3.788325238803192e-05,3.04199099986437
1065,0.0004952947003467063,1.0,5.136771075973267e-05,0.0,0.9735599622285175
1066,0.016840019811788013,0.5263388937664618,0.00033946979660282777,0.0,1.5891564085681595
1067,0.018821198613174838,0.5792982456140351,0.0003533149214765422,2.507691851981162e-05,1.4323198642062018
1068,0.012134720158494303,0.5527210884353742,0.00017631223959639367,0.0,1.0226472147075465
1069,0.005200594353640416,0.8,9.769484641406273e-05,0.0,1.3835469854473699
1070,0.019316493313521546,0.2943722943722944,0.0005164560385210361,0.0006541921068754056,2.02238090683762
1071,0.0007429420505200594,1.0,8.120245909884618e-05,0.0,1.3901478395829283
1072,0.0064388311045071814,0.6184615384615385,0.00020258467353462172,0.0,2.577608178517169
1073,0.0024764735017335313,0.35555555555555557,0.00011274450552647332,0.0,2.2818372835455567
1074,0.015601783060921248,0.4864311315924219,0.0002234170281657869,0.00044428066573507495,0.9633938826241988
1075,0.01981178801386825,0.5193037974683544,0.0002624928619172973,4.719223588873114e-05,0.9221692330254475
1076,0.03516592372461615,0.5625811607232045,0.00040192931295272193,2.5179796329940974e-05,0.6536636015064131
1077,0.003714710252600297,0.3333333333333333,0.0001415031327049096,9.687236506752167e-05,2.258057481460325
1078,0.045319465081723624,0.5005704677835825,0.0005069434233941203,5.941470379983932e-05,0.6152531352346933
1079,0.030460624071322436,0.608156737305078,0.0003510529120511579,1.683418171385723e-05,0.670631215555752
1080,0.014858841010401188,0.392090395480226,0.0003574695660993902,1.3793535370563721e-05,1.8130635366565457
1081,0.007429420505200594,0.7494252873563219,0.00016890888425411367,2.6682797491556525e-06,1.6957272233469631
1082,0.014115898959881128,0.6892230576441103,0.0002716018295391538,8.403963598253812e-06,1.5417385373761503
1083,0.02625061911837543,0.5919137466307277,0.00031546189887062453,1.8556141655932552e-05,0.7699023318149367
1084,0.003714710252600297,0.6952380952380952,8.582263920070495e-05,0.0,1.63054557616745
1085,0.016344725111441305,0.24382284382284383,0.0005978437664765088,0.1610539082111747,2.4104125356343142
1086,0.050767706785537395,0.3445241511238642,0.000658630841076691,0.0008725347080830439,0.7040361707793568
1087,0.001733531451213472,0.5714285714285714,0.00010573081169900841,0.0,2.1250655227575077
1088,0.003467062902426944,0.43956043956043955,0.0001555138373625758,5.691631752500365e-05,2.6630627245103597
1089,0.003467062902426944,0.7472527472527473,0.00013947770969390861,0.0,2.461186666213382
1090,0.0032194155522535907,0.6282051282051282,0.0001320982227128091,0.0,2.495584247621286
1091,0.004952947003467063,0.6736842105263158,0.00011221249703153785,2.532760398431617e-06,1.200649698810411
1092,0.012382367508667657,0.5224489795918368,0.00017753139725215858,1.5543877065389077e-06,0.9752991579971884
1093,0.002228826151560178,0.5555555555555556,9.383914808496174e-05,0.0,2.0029350107831263
1094,0.0027241208519068845,0.5272727272727272,0.00011307257381740893,0.0,2.3758291348807274
1095,0.005943536404160475,0.4166666666666667,0.00016596844719041857,1.8410588821632368e-06,1.925888495914051
1096,0.00024764735017335313,0.0,4.2799006860415876e-05,0.0,0.0
1097,0.008915304606240713,0.7714285714285715,0.0002904310791910597,6.0027923079429184e-06,2.8847586326638113
1098,0.005695889053987122,0.383399209486166,0.00023334606869933525,0.0006671663372192039,2.914719545835155
1099,0.013868251609707775,0.7155844155844155,0.0002849635613729612,0.0,1.664685391125276
1100,0.0158494304110946,0.6349206349206349,0.0003024684130348269,6.9634514180791545e-06,1.5166152736787042
1101,0.030460624071322436,0.5656404105024657,0.00035796091761789854,1.799306611794872e-05,0.7021718202016208
1102,0.01263001485884101,0.7262745098039216,0.00026159966691585815,0.0,1.6363268729025158
1103,0.001981178801386825,0.7142857142857143,8.11128150768462e-05,0.0,1.984486633068874
1104,0.02699356116889549,0.4196398233095481,0.0005021739497868152,8.817260449059736e-05,1.3750589312154706
1105,0.0009905894006934125,0.8333333333333334,0.00011513049041295972,0.0,1.7036793179885579
1106,0.006686478454680535,0.3247863247863248,0.00021626333932468815,0.0,2.5617083990087135
1107,0.034918276374442794,0.5358662613981763,0.0003995770421380194,2.6721685481704263e-05,0.6777954461354627
1108,0.010648836057454186,0.8062015503875969,0.000225601794746501,0.0,1.6031249752086976
1109,0.009410599306587419,0.49786628733997157,0.0002760997883614408,0.00010288658796767755,2.3173022706001314
1110,0.01733531451213472,0.4509316770186335,0.0002655634383940185,1.2576109185573902e-05,1.0540950828640758
1111,0.002228826151560178,0.9722222222222222,0.00014662440811827505,0.0,2.5709852433219047
1112,0.01337295690936107,0.686932215234102,0.00018257635741549447,4.095952188754197e-06,0.9778736642749944
1113,0.011639425458147598,0.5254394079555966,0.00029506574662185945,4.391139929521525e-06,2.007196692422987
1114,0.009410599306587419,0.4438122332859175,0.0002540393272859224,3.762762514858671e-05,1.9505943055355353
1115,0.008915304606240713,0.7714285714285715,0.00018463799677206268,1.0956686921730964e-06,1.655169907144278
1116,0.007181773155027241,0.6748768472906403,0.000117457398085862,0.0,1.1285442581339782
1117,0.03021297672114908,0.5699769678905298,0.00035712958028679705,8.91143794779493e-06,0.6838446062850997
1118,0.00866765725606736,0.8067226890756303,0.00028123892468551176,5.3243743440773065e-06,2.8518909693346095
1119,0.00024764735017335313,0.0,4.2799006860415876e-05,0.0,0.0
1120,0.01263001485884101,0.6666666666666666,0.00025178487994159443,5.991518680225442e-06,1.5538299800290376
1121,0.005943536404160475,0.6521739130434783,0.00018449576003386355,0.0,2.2677552005599053
1122,0.012134720158494303,0.5357142857142857,0.00030562575019144186,1.1236731787969247e-05,1.8180562145190071
1123,0.017582961862308073,0.45593561368209257,0.0002487850135169598,6.196688350680325e-06,1.021049381101168
1124,0.032194155522535906,0.4381633870005963,0.0004049619092802452,3.617460101769589e-05,0.7908662840061217
1125,0.028974739970282316,0.6220159151193634,0.000336923357914986,1.5365087865385384e-05,0.6963517616144912
1126,0.04903417533432392,0.46500538378710965,0.0005661927301412862,0.0011933481250530878,0.6316098701624114
1127,0.005200594353640416,0.44285714285714284,0.00020111991283796994,0.0,2.6738504948416315
1128,0.024269440316988605,0.5615400799495056,0.00032036789863787256,0.0,0.7581233916444426
1129,0.014858841010401188,0.6672316384180791,0.0002867572499868536,8.663198952613583e-06,1.5483690294910568
1130,0.016344725111441305,0.6051282051282051,0.00021695552083006827,2.1421937542876554e-06,0.8804172053977578
1131,0.0079247152055473,0.4959677419354839,0.00024333868463900798,0.0,2.517230530965496
1132,0.03516592372461615,0.557187094196384,0.00040114290630736027,1.739535351436536e-05,0.6660669617362582
1133,0.0014858841010401188,0.6666666666666666,8.394215523392198e-05,0.0,1.5815363347371463
1134,0.0027241208519068845,0.6363636363636364,0.0001276419364177477,0.0,2.3746256057068296
1135,0.016840019811788013,0.5930640913081651,0.00023500580315860903,1.5951189787023327e-05,0.8562604891767869
1136,0.008172362555720653,0.5492424242424242,0.00031336056677107684,0.0007439507905660994,2.9835246405243714
1137,0.007181773155027241,0.8349753694581281,0.00023956500905618922,4.665531285888449e-06,2.8271447377913024
1138,0.003467062902426944,0.5274725274725275,0.0002117188392864834,4.3359756820976055e-06,3.1585575152431327
1139,0.005943536404160475,0.6268115942028986,0.000186923561370095,8.446733376717944e-06,2.352483619296866
1140,0.002228826151560178,0.6944444444444444,0.00010099772150916483,5.3093579780787e-07,2.0483111706388786
1141,0.004457652303120356,0.6928104575163399,0.00015430446220093445,0.0,2.4415892984096597
1142,0.008172362555720653,0.615530303030303,0.00021818452352682225,1.8348012685524232e-06,2.075401751676952
1143,0.003467062902426944,0.4065934065934066,0.00010090857312492862,0.0,1.734065218504185
1144,0.005200594353640416,0.7047619047619048,0.00021626528983864364,0.0,2.9385401047304787
1145,0.00024764735017335313,0.0,4.2799006860415876e-05,0.0,0.0
1146,0.03640416047548291,0.515422607399124,0.00043113625144722674,3.420843469689488e-05,0.6814392752335484
1147,0.0012382367508667657,0.5,6.364481680603008e-05,0.0,1.6195897654065436
1148,0.016097077761267953,0.5735576923076923,0.00031220857365334,3.324585191610868e-05,1.4755007679506875
1149,0.02526002971768202,0.5901766647252961,0.00030618883039145627,2.9403007759397847e-05,0.7266917330857222
1150,0.003467062902426944,0.6263736263736264,0.0001286129935081485,0.0,2.537464314559883
1151,0.0014858841010401188,0.3333333333333333,6.713085128501086e-05,0.0,1.690179163569732
1152,0.004210004952947003,0.6544117647058824,0.00012598739478708024,0.0,1.8181386524319072
1153,0.03442298167409608,0.5581274111145866,0.00039359982098898785,1.0939663142967805e-05,0.687119831034217
1154,0.002228826151560178,0.5,0.00010740516425180536,0.0,2.3621685798929346
1155,0.01114413075780089,0.44747474747474747,0.00027186370965624355,2.0026909980263093e-05,1.7260149463552108
1156,0.02451708766716196,0.5380333951762524,0.00029547663291752907,1.277739055022988e-05,0.7555710284707189
1157,0.0012382367508667657,0.8,7.412594043384107e-05,6.19425097442515e-07,1.8250655570233736
1158,0.016344725111441305,0.5412587412587413,0.00031382579002015585,2.8930291563357e-05,1.4186483729327521
1159,0.01510648836057454,0.3819672131147541,0.00038580093370412514,2.371372967449159e-05,1.9777620012181785
1160,0.021792966815255076,0.5613897596656218,0.00027696029052403547,3.1975851430871755e-05,0.849852502645686
1161,0.0047052996532937095,0.4327485380116959,0.0001525580506030002,0.0,2.641895491161842
1162,0.001981178801386825,0.6785714285714286,9.761967100577938e-05,0.0,2.135900037923671
1163,0.024764735017335313,0.656969696969697,0.0002935732698957274,9.89863170508534e-06,0.728907108986862
1164,0.006686478454680535,0.7749287749287749,0.00011112372692117541,1.1444459912413672e-06,1.0561411674147405
1165,0.0064388311045071814,0.24615384615384617,0.00023774380825693667,0.003140414615889814,2.563645320554516
1166,0.014115898959881128,0.5131578947368421,0.0003063685641960824,0.0,1.6094021148911302
1167,0.006934125804853888,0.6031746031746031,0.00020435432719955496,0.0,2.184376678359604
1168,0.0014858841010401188,0.5333333333333333,8.156913349540819e-05,0.0,1.9004408402522444
1169,0.0047052996532937095,0.6198830409356725,0.00015855357339013957,0.0,2.472571940019255
1170,0.008915304606240713,0.32857142857142857,0.00022649904507924358,0.0,2.0204426477076316
1171,0.005943536404160475,0.18478260869565216,0.0002420063334560017,0.002375843061164996,2.3457199960417956
1172,0.027984150569588903,0.6098293299620733,0.0003298120395816698,1.8483743668972064e-05,0.6796499469106569
1173,0.02847944526993561,0.44912280701754387,0.00039229935063743383,0.0017502189524412825,0.8581345626043925
1174,0.004457652303120356,0.7189542483660131,0.0001929100749668788,0.0,2.942823393668612
1175,0.03268945022288261,0.4511913023363405,0.00039526302956205005,8.660178322100661e-05,0.7490819852755431
1176,0.0004952947003467063,1.0,4.7072572529653175e-05,0.0,0.8333333333333334
1177,0.003714710252600297,0.4380952380952381,0.0002073870043338006,6.400726006905988e-06,3.1339259435839324
1178,0.0032194155522535907,0.46153846153846156,0.0001398405751772247,0.00014601882818962266,2.6015631267604378
1179,0.01114413075780089,0.602020202020202,0.00028247422457984133,3.143958717363137e-05,1.7360968255124758
1180,0.01114413075780089,0.6676767676767676,0.0001577124976568239,6.862309753632472e-06,0.9006764274183839
1181,0.022040614165428428,0.693564862104188,0.0002619018048182089,0.0,0.7243177299758308
1182,0.016344725111441305,0.6461538461538462,0.0002299579951934586,0.0002998304343957839,0.8643363607903485
1183,0.008420009905894007,0.48128342245989303,0.0002355660057936211,0.0,2.0312961789394985
1184,0.0391282813273898,0.5323712005160042,0.00044594950293191303,0.00011059199318550516,0.6583992890908583
1185,0.03863298662704309,0.5531017369727047,0.0004361552550076923,2.3903756678539757e-05,0.6348592163675453
1186,0.004210004952947003,0.9485294117647058,0.00015350879264521212,0.0,2.568553625400543
1187,0.004952947003467063,0.6,0.00019058115635701932,2.2497411950943696e-05,2.570557611807751
1188,0.0079247152055473,0.6471774193548387,0.0002325225308625334,0.0,2.232305659995158
1189,0.009410599306587419,0.4267425320056899,0.00027641719393737993,0.0,2.3377566421525264
1190,0.009658246656760773,0.7611336032388664,0.00019737923445210028,1.5747312639606562e-06,1.5443342089621033
1191,0.027241208519068846,0.5347789824854045,0.00032834742248486035,3.4382935789319214e-05,0.7301066526693563
1192,0.024021792966815253,0.47100515463917525,0.00044396521442319745,5.088671876285089e-05,1.3555239208747143
1193,0.002228826151560178,0.3055555555555556,0.00012864605304467908,0.00027389124505235423,2.313574857252269
1194,0.0009905894006934125,0.6666666666666666,0.00010204552009721263,0.0,1.6908811574735794
1195,0.012134720158494303,0.66921768707483,0.00017495491738975068,2.5911689507172833e-05,0.9896419641550537
1196,0.0064388311045071814,0.6061538461538462,0.00012488939910990538,4.192212970521682e-05,1.3695933739790518
1197,0.003714710252600297,0.4095238095238095,0.00018676741484247302,9.153251775061361e-05,2.7561819413272657
1198,0.02055473006438831,0.725242433147223,0.0002453512738695082,3.2611738968959846e-06,0.708816863688054
1199,0.05373947498761763,0.4479006656426011,0.0006046332762404054,5.305118486336414e-05,0.6286401292085506
1200,0.0009905894006934125,0.6666666666666666,7.322702920804281e-05,0.0,1.5567366300403764
1201,0.014363546310054482,0.6460980036297641,0.0001907954385917116,1.114311352780691e-06,0.896787855537884
1202,0.002228826151560178,0.3055555555555556,0.00016099416138802572,0.0,2.5669711040293954
1203,0.001981178801386825,0.7142857142857143,0.00010792918829662194,0.0,2.179241024365243
1204,0.026498266468548786,0.43290424969141245,0.0004934679054649538,6.615785805966536e-05,1.2988802546653615
1205,0.02526002971768202,0.5589205979421471,0.0003059932800993079,1.8063833012556313e-05,0.7934594163135456
1206,0.00024764735017335313,0.0,4.2799006860415876e-05,0.0,0.0
1207,0.017830609212481426,0.6815336463223787,0.0002276490619968033,6.040094359437512e-06,0.8536855067985397
1208,0.0007429420505200594,1.0,9.225307863420155e-05,0.0,1.3980971684998973
1209,0.018821198613174838,0.6210526315789474,0.00024008401100627163,8.34004113205791e-06,0.8705000091572379
1210,0.009905894006934125,0.4576923076923077,0.0002662527959361038,4.69729160148081e-05,2.091576533405357
1211,0.042842991579990095,0.5084016668907111,0.0004891572250914299,3.698829279620365e-05,0.641262215980496
1212,0.0064388311045071814,0.5046153846153846,0.0002213733001645049,5.142211523213259e-06,2.997506729753549
1213,0.004952947003467063,0.6,0.0001728584352313365,8.966915696310695e-06,2.4901568367929503
1214,0.028231797919762255,0.4680950163018165,0.00036440238006022076,2.9980020251512646e-05,0.7881390973964093
1215,0.010648836057454186,0.5459579180509413,0.00023687811026260264,0.0,1.7521244757193604
1216,0.008915304606240713,0.7666666666666667,0.0002863962818504734,0.0,2.731042599543529
1217,0.011639425458147598,0.3561517113783534,0.0002883833181781798,0.00030992327536317105,1.8781771217049994
1218,0.0027241208519068845,0.7636363636363637,0.00016913175950077764,0.0,2.76231341149215
1219,0.01337295690936107,0.6484975541579315,0.00018235170165888673,5.769791362572193e-06,0.8773668549717522
1220,0.002228826151560178,0.5277777777777778,7.578039155776186e-05,0.0,1.506552762948745
1221,0.017582961862308073,0.372635814889336,0.00037320248436072763,6.721248541124216e-05,1.6125221556212137
1222,0.03516592372461615,0.4683847767455799,0.00043236382762140767,0.00010128702497069106,0.7256754863204146
1223,0.005448241703813769,0.341991341991342,0.00015866069021574174,0.0,2.155664411814109
1224,0.0004952947003467063,1.0,6.734632185892268e-05,0.0,0.9942748091603053
1225,0.007429420505200594,0.6229885057471264,0.00022335581309615833,0.0,2.237574397006893
1226,0.00866765725606736,0.42857142857142855,0.0002499054175572694,0.00018890441005111296,2.238833709933416
1227,0.020802377414561663,0.5206540447504303,0.0003891347451495122,3.3652241887412636e-05,1.4277307528698464
1228,0.005695889053987122,0.5375494071146245,0.0001888362887461774,7.324947580867835e-06,2.5594401282674712
1229,0.011639425458147598,0.61054579093432,0.00023570249884920412,7.524055536854983e-06,1.663244632140772
1230,0.03095591877166914,0.5563870967741935,0.00036253498633886304,1.4870919119322374e-05,0.6773854784901658
1231,0.01832590391282813,0.537578674564976,0.0003486721484579703,2.0006087087315232e-05,1.4832452935563942
1232,0.007181773155027241,0.8448275862068966,0.00023801476055604286,0.0,2.7505098025322683
1233,0.0004952947003467063,1.0,4.955616292020415e-05,0.0,0.9156736938588451
1234,0.003714710252600297,0.6857142857142857,0.00014279907402729594,0.0,2.6926618648138376
1235,0.026498266468548786,0.44507141597601835,0.0004955499598163682,5.706434809145135e-05,1.352076616464226
1236,0.010648836057454186,0.43410852713178294,0.0003212316683325721,0.0,2.4887002110848746
1237,0.014858841010401188,0.3751412429378531,0.00035303117726375095,7.577615013086068e-05,1.5654631416784555
1238,0.037642397226349676,0.4648832345765075,0.0004491835163622033,0.00014516988446666167,0.7347797956397883
1239,0.002228826151560178,0.6944444444444444,6.44480228483939e-05,0.0,1.335028190227692
1240,0.001733531451213472,0.2857142857142857,0.00014347449691356012,0.0,2.319615287733796
1241,0.004952947003467063,0.5526315789473685,0.00014088092768627905,0.0,2.013828962087511
1242,0.02303120356612184,0.6355773726040206,0.0002795811863436992,1.6856134874063384e-05,0.7765801173695656
1243,0.02773650321941555,0.5535714285714286,0.0003367498702431142,7.040557676907552e-05,0.7274737818029371
1244,0.0029717682020802376,0.4393939393939394,0.00011457203132793153,0.0,2.143545268974725
1245,0.009905894006934125,0.7551282051282051,0.0002113316461861325,0.0,1.6834457669092684
1246,0.00866765725606736,0.2823529411764706,0.00023667927009575406,0.0,2.2383923135157016
1247,0.005943536404160475,0.4855072463768116,0.0001604877207163838,0.0,2.2385519710842594
1248,0.001981178801386825,0.6071428571428571,9.474074923005756e-05,0.0,2.207498099267232
1249,0.003714710252600297,0.8,0.00013424615483533076,0.0,2.4492742379288135
1250,0.03392768697374938,0.5355302705023616,0.00039254981484498143,3.0379056245537702e-05,0.7024608571220624
1251,0.0029717682020802376,0.8181818181818182,0.00013531497117895866,0.0,2.4999160479731275
1252,0.0007429420505200594,1.0,7.279132131268566e-05,0.0,1.3802685016112481
1253,0.0007429420505200594,1.0,8.120245909884618e-05,0.0,1.3901478395829283
1254,0.0014858841010401188,0.6,0.00011321001359308966,0.0,2.0907055586108854
1255,0.03070827142149579,0.5507474429583006,0.0003708890523081733,2.4458247628169016e-05,0.6980306377200635
1256,0.033432392273402674,0.5213930348258706,0.00039308571542632945,3.385992926971046e-05,0.7284719491224374
1257,0.013620604259534423,0.6787878787878788,0.0002637911813139037,5.303354924200467e-06,1.5631969402557122
1258,0.010401188707280832,0.445993031358885,0.00027827596088419613,0.0,2.1433109517015945
1259,0.011639425458147598,0.4727104532839963,0.00034423021078475115,0.0,2.3571143127405336
1260,0.009410599306587419,0.6088193456614509,0.0002667070414268487,0.0,2.1485918176506718
1261,0.016840019811788013,0.5517998244073749,0.0003406571492549434,0.0,1.601172537003946
1262,0.0004952947003467063,1.0,4.5332699947320955e-05,0.0,0.7033414832925835
1263,0.0014858841010401188,0.4666666666666667,6.66089588936348e-05,0.0,1.511778471211557
1264,0.0012382367508667657,0.7,8.396784003692024e-05,0.0,1.8320293886957557
1265,0.007677067855373947,0.5741935483870968,0.0001276292348067236,3.0748416701718528e-06,1.3188228547629663
1266,0.0032194155522535907,0.7564102564102564,0.00014395085086708938,1.8858052966583235e-06,2.4606403876807974
1267,0.029717682020802376,0.623109243697479,0.0003395246622273768,6.220868540668607e-06,0.6516997867261817
1268,0.0027241208519068845,0.23636363636363636,0.00012612690807695833,0.0,2.2897143570180747
1269,0.031203566121842496,0.558984126984127,0.00036560615935305,0.0,0.6917515595965158
1270,0.0004952947003467063,1.0,5.623163310997624e-05,0.0,0.9904761904761905
1271,0.0237741456166419,0.656578947368421,0.0002871067131643854,2.538202125587536e-06,0.768718295501565
1272,0.020802377414561663,0.5516351118760757,0.0002754507237652246,1.385391149247284e-05,0.8250639868895793
1273,0.0158494304110946,0.4305555555555556,0.0003376530679826453,2.3438848449280144e-05,1.699061120913901
1274,0.006191183754333828,0.4866666666666667,0.0002292680588774566,0.00011133329417337223,2.7431633024177207
1275,0.014115898959881128,0.43295739348370926,0.0003811725880908733,2.180133140429016e-05,2.0980410764975477
1276,0.0004952947003467063,1.0,4.535448414876846e-05,0.0,0.7772108843537415
1277,0.03070827142149579,0.3952268554943614,0.0005717524252620442,0.00010062872162436798,1.3221206856251806
1278,0.008915304606240713,0.6793650793650794,0.000141941638837076,4.668834985003728e-06,1.186445339272506
1279,0.010896483407627538,0.7484143763213531,0.0002170315102479609,1.0138335859269904e-06,1.6202324413558364
1280,0.018821198613174838,0.5743859649122807,0.00024930813613243676,4.386432462951718e-05,0.9021618760628216
1281,0.010153541357107478,0.6743902439024391,0.00021776277516093463,0.0,1.6726705104095183
1282,0.016840019811788013,0.5864793678665496,0.00033803374354758603,1.6996353133742166e-05,1.549223887676027
1283,0.0079247152055473,0.24798387096774194,0.00024953625406754084,4.9559604554523404e-05,2.366715611311346
1284,0.014858841010401188,0.5751412429378531,0.00028988072723084614,1.653483635364604e-05,1.5133468436131123
1285,0.013620604259534423,0.7784511784511785,0.00018338746485295422,1.442845055477881e-06,0.9756623628704291
1286,0.005695889053987122,0.6126482213438735,0.0001357280502794731,0.0,1.6569875103415406
1287,0.016344725111441305,0.7249417249417249,0.00020261266507830478,0.0,0.7209750608910861
1288,0.022783556215948488,0.6619684663162924,0.00027570619890992897,2.9522235975785047e-06,0.7901035941976812
1289,0.021050024764735015,0.6647058823529411,0.0002518163566987363,0.0007453412648189585,0.6935820698643097
1290,0.021545319465081723,0.5479818230419674,0.0002700079331546176,1.3438905847668782e-05,0.8320475239046692
1291,0.027984150569588903,0.6123577749683944,0.0003267347125145855,1.4817505334001266e-05,0.6629320859828856
1292,0.013620604259534423,0.7111111111111111,0.0002645430794098729,1.647849279150494e-06,1.4965771396697323
1293,0.01188707280832095,0.7012411347517731,0.00015915390320103966,1.2468373723758297e-06,0.8310748603738225
1294,0.005448241703813769,0.5844155844155844,0.0001591934740141047,0.0,2.113813575086407
1295,0.0012382367508667657,0.6,8.264573816377628e-05,0.0,1.862516019575206
1296,0.006191183754333828,0.5166666666666667,0.00018627975122996346,1.2492257082725498e-05,2.1948914754476507
1297,0.0014858841010401188,0.8666666666666667,0.00010038155887818817,0.0,1.9839736772024905
1298,0.017582961862308073,0.6285714285714286,0.00032904917824218727,8.264429249543132e-06,1.4743503158503433
1299,0.007677067855373947,0.6236559139784946,0.00022624671911042433,0.0,2.250255128987871
