node,degree_centrality,clustering,pagerank,betweenness_centrality,local_heterogeneity,anomaly
960,1.1315460869863194,-0.14908769574127298,0.2792194322527686,-0.04745827686000439,-0.9548218796150415,0
961,-0.585548612137438,-1.568377132252234,-0.4019037820514409,-0.054295593020950474,1.6041519198430798,0
962,-0.3184449922737424,-0.7778570867130308,-0.1921363304052319,-0.051604682977258426,1.018330768318931,0
963,-0.20397201233215864,0.8856169128574308,0.06544492421732492,-0.0552715915472909,1.8407056627882596,0
964,-0.3375238222640064,-0.6285218713876419,-0.14880060422498734,-0.0552715915472909,1.4181461103034256,0
965,-0.5283121221666461,0.6347823055887467,-0.4363953815523922,-0.0552715915472909,0.9914145900886631,0
966,1.360492046869487,0.12068737179486033,0.3150149435594342,-0.05432153541361179,-1.1048347339877556,0
967,1.2078614069473752,-0.5510032097433353,0.34564527758720054,-0.05167465922966548,-0.9120112064559559,0
968,-0.07042020240031079,-1.3471643800131123,-0.015122347951144373,-0.049939789646244806,0.46668487840048456,0
969,-0.22305084232242256,0.6924480535569221,-0.25672944680149407,-0.05464432547935264,0.5344863201453577,0
970,-0.54739095215691,0.684747348082911,-0.3483786101304773,-0.05522918264266555,1.6921723909059088,0
971,-0.1848931823418946,0.11046108426406498,-0.20229578077579607,-0.0552715915472909,0.6888050592071048,0
972,-0.43291797221532624,0.8846075180595689,-0.5827142489853884,-0.0552715915472909,-0.14258165924759553,0
973,-0.49015446218611813,-1.025602864702084,-0.39428252611251313,-0.0552715915472909,1.3957767254775175,0
974,-0.623706272117966,0.6524467145513301,-0.4974389047795677,-0.0552715915472909,1.2358811419154183,0
975,0.19668341746338483,0.5718051695682655,0.043496476123387355,-0.05516657766536685,0.05569450859404677,0
976,-0.37568148224453435,0.5384728758536178,-0.30591296195664924,-0.05509051986466788,0.6723713775636168,0
977,-0.3375238222640064,-0.21240274825675365,-0.15832409599779118,-0.0552715915472909,1.6981193876300302,0
978,1.1506249169765834,-0.14915598498208937,0.2973217860118367,-0.052568858539831724,-1.0625641008581854,0
979,-0.6427851021082299,1.424970199848311,-0.3363042446779164,-0.0552715915472909,1.7855547417391378,0
980,1.6085168367429188,-0.42852122832058787,0.5536602835222354,-0.05218699595514981,-1.0352440638919747,0
981,0.06313160753153708,0.7308041371761035,-0.07202433612255937,-0.055244238935859676,0.15014403960638667,0
982,0.46378703732708043,0.10760748351857294,-0.033191935649395536,-0.050849257165213615,-0.8188814009960564,0
983,0.3493140573854966,0.43628142902972733,-0.18363490809888713,-0.05510335419205961,-0.750710936605991,0
984,-0.03226254241978284,0.729160719188835,-0.10402018892659413,-0.0552715915472909,0.1225310994506605,0
985,-0.7000215920790219,0.729160719188835,-0.5953357831132651,-0.0552715915472909,0.9548493134543334,0
986,-0.623706272117966,0.6524467145513301,-0.5390342388842319,-0.0552715915472909,1.1739450139253254,0
987,-0.7191004220692858,-0.9585473828362772,-0.6017141974944589,-0.0552715915472909,0.6561594685342084,0
988,-0.051341372410046875,0.7589501754184184,-0.16514906044634867,-0.05509064834755478,0.08727677249604696,0
989,-0.16581435235163058,0.2484512907482458,-0.2534118513813299,-0.05502006163341004,0.24152196680068996,0
990,-0.28028733229321445,-1.4340767527807394,0.0855457576724665,0.019647040079666094,1.7320519574529025,1
991,-0.4710756321958542,-1.296712348800681,-0.32849110589156283,-0.0552715915472909,1.0151893063801183,0
992,-0.24212967231268653,0.9268718550797227,0.010875820083399334,-0.0552715915472909,1.7516415928078988,0
993,2.104566416489782,-0.42471607915134774,0.7472810700013931,-0.053095895441602176,-1.1621761862676132,0
994,-0.3184449922737424,-0.7778570867130308,-0.3167606795611987,-0.05418991204538835,0.46462238375351417,0
995,0.4256293773465524,-0.7824468134862149,0.048446698646493536,-0.05226369189148979,-0.4540076135362677,0
996,-0.7572580820498138,0.28502700812959486,-0.6802787546161049,-0.0552715915472909,0.14835717036146542,0
997,0.9979942770544716,-0.16801859647392578,0.16966597197334085,-0.05346582687609923,-0.9407530105942647,0
998,-0.6618639320984938,-0.1035899890472399,-0.652325995854543,-0.0552715915472909,0.37771548543146527,0
999,0.635496507239456,0.31424633122559786,-0.045688035771266955,-0.05459572236802192,-1.0193463303855557,0
1000,-0.5283121221666461,-0.3367601873533412,-0.27133753613856815,-0.0552715915472909,1.943380618317296,0
1001,-0.08949903239057469,-0.891837420567865,-0.03281884490637524,-0.04290344778966135,0.5339539010219024,0
1002,-0.7572580820498138,1.0622610024832653,-0.5114180642040278,-0.0552715915472909,0.35086376270716924,0
1003,0.9789154470642077,-0.35068599240335085,0.20705322325388537,-0.05441836296713654,-0.908224698087422,0
1004,1.455886196820807,-0.019335211508060828,0.3785314226217739,-0.05421212145599088,-1.1039467792719413,0
1005,-0.566469782147174,1.4295254173976366,-0.45989060385193575,-0.0552715915472909,1.185535047091108,0
1006,1.8756204566066146,-0.33731918093633473,0.6389888247790125,-0.05272051833368529,-1.078001537484417,0
1007,-0.5283121221666461,-0.5699303856594422,-0.5103776506591455,-0.05448810373023293,0.5681001818060957,0
1008,-0.6809427620887579,-1.3249576944601502,-0.5906485603492108,-0.054960592913371666,0.9846300498600574,0
1009,0.2539199074341767,-0.2526085368368537,0.11201592758599592,-0.05445239633157302,0.15342623148713083,0
1010,-0.14673552236136667,-0.9511451543186231,0.10275011814627859,-0.05395995395964703,1.4364890584871466,0
1011,-0.22305084232242256,-0.14433209358997284,-0.040028462295185065,-0.0552715915472909,1.2799373455925833,0
1012,-0.22305084232242256,-0.8212778306076854,-0.19315156568160124,-0.0552715915472909,0.5323084220815597,0
1013,-0.604627442127702,-1.0574680730267443,-0.4811616341306371,-0.04965015351213365,0.8705646424391013,0
1014,1.0552307670252636,-0.8877936141480519,0.8756155350409253,-0.05159766904904438,-0.05856401455043974,0
1015,-0.14673552236136667,0.6477362054946412,-0.2410573167800165,-0.0552715915472909,0.24136078774963834,0
1016,-0.6618639320984938,1.8394949968369354,-0.3809781756439859,-0.0552715915472909,1.5903755607101084,0
1017,2.0091722665384624,-0.3585560109570191,0.704249289774671,-0.053544698704552786,-1.1332193832199375,0
1018,0.13944692749259296,-0.047812020040682385,0.04282618046987436,-0.05469396557597063,0.16972880411059754,0
1019,0.2729987374244407,0.28220583210653283,0.1218422373110686,-0.05403275496862981,0.10039930285357734,0
1020,0.2729987374244407,0.15243173504566562,0.16945487776093196,-0.0552715915472909,0.16416092288633913,0
1021,0.33023522739523253,-0.06154290410679545,0.16445958184939255,-0.054054407784290597,0.04213973653284618,0
1022,-0.7572580820498138,1.0622610024832653,-0.7269972292757404,-0.0552715915472909,-0.27160940326444516,0
1023,-0.6618639320984938,-0.8808239834009102,-0.529927883791515,-0.0546707987317651,1.1090385231686113,0
1024,0.7881271471615678,0.08908566501522439,0.12248423477274253,-0.05435724155567734,-0.9185352228297264,0
1025,-0.28028733229321445,-0.9631418695024073,-0.1947529199578672,-0.05378913298012684,0.4180581614005924,0
1026,0.6927329972102481,-0.14687897101124217,0.05350390885051831,-0.05499346869401303,-0.8985380527882004,0
1027,-0.7763369120400778,1.8394949968369354,-0.6098970723246929,-0.0552715915472909,-0.09395217900776782,0
1028,0.44470820733681654,0.18167703330373364,-0.13696224161294987,-0.02124831293180407,-0.9488418912329019,0
1029,0.6736541672199842,-0.8274695563298939,0.2435784938623244,0.010731991165468274,-0.6164432367934449,0
1030,-0.623706272117966,0.05892257340852725,-0.27344050715904844,-0.0552715915472909,1.8447726624111767,0
1031,-0.7572580820498138,1.0622610024832653,-0.6976838802492947,-0.055252314772461196,0.1408008493766106,0
1032,0.6736541672199842,-0.5065861935198102,0.5653323199015137,-0.052762656588992464,0.10324238703994046,0
1033,-0.5092332921763821,0.4336158599913259,-0.2817082989498608,-0.05513906372033668,1.9733534860194812,0
1034,-0.7763369120400778,1.8394949968369354,-0.7367302886754176,-0.0552715915472909,-0.21040253957162955,0
1035,-0.3375238222640064,-0.7720112241913965,-0.20063482950692782,-0.054798963982144615,1.46733427821182,0
1036,0.2729987374244407,0.41480110519046204,0.10776849669117239,-0.05483822504382319,0.04795318349747961,0
1037,-0.12765669237110275,-0.5202154184530361,0.06260855543082262,-0.053737506097723285,1.023587420440297,0
1038,-0.7381792520595497,-0.49220698622407516,-0.685713745674477,-0.0552715915472909,0.34678323853176907,0
1039,-0.3184449922737424,0.3381712128717263,-0.5347322920572501,-0.0552715915472909,-0.3942599318951872,0
1040,0.44470820733681654,0.16269438486633064,-0.12018767264048479,-0.054964892140063525,-0.7375510944114108,0
1041,0.08221043752180099,-0.6534416978187195,0.3787580195611035,-0.0552715915472909,1.395170859489851,0
1042,-0.54739095215691,0.41826712144736694,-0.4620772631816338,-0.0552715915472909,0.9381117224576294,0
1043,-0.604627442127702,0.14371173642892765,-0.24891273848077872,-0.0552715915472909,2.1245719759280792,0
1044,-0.29936616228347845,0.8031830043653752,-0.36545384703756134,-0.05505316588845951,0.3939042968818034,0
1045,-0.604627442127702,-0.0682611711220731,-0.3096652719913091,-0.0552715915472909,1.8632556186357598,0
1046,-0.7763369120400778,1.8394949968369354,-0.6069907887806942,-0.0552715915472909,-0.08817514452723521,0
1047,0.4065505473562884,-0.01241446278652122,-0.10296505878441436,-0.054465233869873036,-0.8400167972967809,0
1048,1.1887825769571112,-0.44905059731926245,0.3212356575018922,-0.05239938448618745,-0.9357461944489233,0
1049,0.730890657190776,-0.21487416981061586,0.07926119697338367,-0.05324365563343824,-0.836591670714969,0
1050,-0.623706272117966,0.9916033666329318,-0.4559840858010545,-0.0552715915472909,1.796198710642465,0
1051,0.04405277754127305,-0.701722236875934,0.22911690967505396,-0.0552715915472909,0.8446312860587217,0
1052,0.36839288737576065,-1.2980947683880188,0.6201498279351542,-0.0552715915472909,0.9420677806800954,0
1053,-0.6809427620887579,-0.9918574111657203,-0.5053714049337603,-0.0552715915472909,1.2572116959818076,0
1054,0.19668341746338483,-0.014786524283560823,-0.21709794938991986,-0.054351185577821585,-0.622991246649804,0
1055,-0.566469782147174,0.7633248508087769,-0.4028993962715504,-0.05514453312271892,1.458240359163565,0
1056,0.4065505473562884,-0.2859410415686783,-0.09908908095074019,-0.054304517029023516,-0.6694444878602377,0
1057,-0.7381792520595497,-0.49220698622407516,-0.6061806623626638,-0.0552715915472909,0.32903735707072623,0
1058,-0.7000215920790219,-0.381173558459265,-0.6249622982233151,-0.0552715915472909,0.7410379933913408,0
1059,2.314433546382686,-0.4053497948373233,0.8585451586009276,-0.050573056949207836,-1.1687304483079535,0
1060,0.13944692749259296,-0.06244230699322221,0.007005134724014011,-0.05376192360469519,-0.02093690805338636,0
1061,-0.6427851021082299,1.010445402859687,-0.47846085317204406,-0.0552715915472909,1.4397819131206886,0
1062,-0.4138391422250623,-1.1685015007915542,-0.26032470068049696,-0.0552715915472909,1.4144815918357068,0
1063,-0.4138391422250623,0.9714154706756932,-0.5735855566183407,-0.0552290853147063,-0.21322123337272703,0
1064,-0.3184449922737424,-0.8310012914551622,-0.032480671888902385,-0.05202949810440447,2.286333457447898,0
1065,-0.7954157420303417,1.8394949968369354,-0.7576096234752431,-0.0552715915472909,-0.7050366719632597,0
1066,0.46378703732708043,-0.36937808457029053,0.35476819519489095,-0.0552715915472909,0.18524044525540775,0
1067,0.6164176772491922,-0.12240723312106576,0.40822497514554246,-0.05312547926875371,-0.04157695666322617,0
1068,0.10128926751206489,-0.24634725331628152,-0.2751920039173399,-0.0552715915472909,-0.6340465649068202,0
1069,-0.43291797221532624,0.9068142036125314,-0.5787380337274864,-0.0552715915472909,-0.11211241566084307,0
1070,0.6545753372297203,-1.451132044192889,1.0381216986708175,0.0007149409279108567,0.8117707959765081,1
1071,-0.7763369120400778,1.8394949968369354,-0.6424160379067237,-0.0552715915472909,-0.10256624393433572,0
1072,-0.3375238222640064,0.06022702207037985,-0.17375270794751604,-0.0552715915472909,1.6147418621209217,0
1073,-0.6427851021082299,-1.1658097813305892,-0.5206304815860218,-0.0552715915472909,1.1869972555719224,0
1074,0.36839288737576065,-0.5554841009717626,-0.09331785398051348,-0.017249527907476355,-0.7197388816614535,0
1075,0.6927329972102481,-0.40218558054893494,0.057556064838994184,-0.05123282431149936,-0.7793580728074608,0
1076,1.8756204566066146,-0.20036575310296353,0.5959277839884478,-0.05311667486436355,-1.16767158729753,0
1077,-0.54739095215691,-1.2694409805777453,-0.4095918583317663,-0.04698114023214633,1.1526068464421235,0
1078,2.6578524862074375,-0.4895466644995717,1.001392974427946,-0.050186811084741344,-1.2232208994918123,0
1079,1.5131226867915988,0.012171571487243236,0.39949123375989126,-0.053830902411315405,-1.1431329815083893,0
1080,0.31115639740496864,-0.9954330639242479,0.4242662839385314,-0.054091124513439955,0.5090554927666765,0
1081,-0.2612085023029505,0.670963888084521,-0.30377676144308163,-0.055043237017697845,0.3393634235881501,0
1082,0.2539199074341767,0.3902165712752046,0.09272628411694817,-0.05455237042559115,0.11666460158301455,0
1083,1.1887825769571112,-0.063576055645205,0.26207239664816223,-0.05368353504750165,-0.9995668453946908,0
1084,-0.54739095215691,0.41826712144736694,-0.6245772713163013,-0.0552715915472909,0.24509756274443023,0
1085,0.4256293773465524,-1.6868645523704857,1.3523641416739314,13.727911922222011,1.372943106065165,1
1086,3.077586745993245,-1.2172536765092348,1.5870663419346938,0.019400958390912198,-1.0948226518855941,1
1087,-0.7000215920790219,-0.15910670292964524,-0.5477107348156517,-0.0552715915472909,0.9602735438195744,0
1088,-0.566469782147174,-0.774061072088593,-0.3554957658320607,-0.05040062593032205,1.738326439829925,0
1089,-0.566469782147174,0.660832455948952,-0.4174121267073609,-0.0552715915472909,1.4463727804403104,0
1090,-0.585548612137438,0.10566531712490185,-0.44590472719276913,-0.0552715915472909,1.4961186485284241,0
1091,-0.45199680220559024,0.3177526499971179,-0.5226845953123368,-0.05505483492365022,-0.37661892810492326,0
1092,0.12036809750232894,-0.3875183257601112,-0.2704847699180923,-0.05513856521313525,-0.7025214427015934,0
1093,-0.6618639320984938,-0.233128988106185,-0.5936250946254464,-0.0552715915472909,0.7836480925657464,0
1094,-0.623706272117966,-0.3650232416934748,-0.5193637920763715,-0.0552715915472909,1.322928505575522,0
1095,-0.37568148224453435,-0.8808239834009102,-0.3151299488289978,-0.055114031555643636,0.6722232304547962,0
1096,-0.8144945720206056,-2.823908969285086,-0.7906938551442334,-0.0552715915472909,-2.113001519333602,1
1097,-0.14673552236136667,0.7735740902947593,0.1654270408424291,-0.05475786549807926,2.0589436155521095,0
1098,-0.3947603122347983,-1.0359635751592515,-0.054981288599966205,0.0018252908707635839,2.102273162962632,1
1099,0.23484107744391278,0.5131502324463864,0.14431665725656076,-0.0552715915472909,0.2944706483490582,0
1100,0.38747171736602454,0.1369824377765148,0.21190384132983123,-0.05467565115782358,0.08033127491636516,0
1101,1.5131226867915988,-0.18609923554899896,0.4261634188681835,-0.05373172371649048,-1.0975188803445153,0
1102,0.13944692749259296,0.563002460227849,0.05410739037195445,-0.0552715915472909,0.2534584885127382,0
1103,-0.6809427620887579,0.5070938636592152,-0.6427621583499594,-0.0552715915472909,0.7569680026684372,0
1104,1.246019066927903,-0.866958952920595,0.9829777774953277,-0.04772567600833114,-0.12438786087711015,0
1105,-0.7572580820498138,1.0622610024832653,-0.5114180642040278,-0.0552715915472909,0.35086376270716924,0
1106,-0.3184449922737424,-1.3092991341343438,-0.12093863556985658,-0.0552715915472909,1.5917475613101102,0
1107,1.8565416266163508,-0.32494812056985073,0.5868455384707765,-0.052984718171274314,-1.1327720533621672,0
1108,-0.013183712429518797,0.935734538286156,-0.08488235141812757,-0.0552715915472909,0.20544182119634977,0
1109,-0.10857786238083872,-0.5021573503054165,0.11009314770129822,-0.04646643593936463,1.2382868083704843,0
1110,0.5019446973076085,-0.7210323982263359,0.06941172757478958,-0.054195313282955446,-0.5885665794852982,0
1111,-0.6618639320984938,1.7099559977779903,-0.3898183354971173,-0.0552715915472909,1.6051637567107535,0
1112,0.19668341746338483,0.3795334476946113,-0.2510059044133641,-0.054921055125615244,-0.6987981852966896,0
1113,0.06313160753153708,-0.37357275026814973,0.183321743797625,-0.054895792610428866,0.7898113471904255,0
1114,-0.10857786238083872,-0.7542332403660663,0.02491650797572805,-0.05205137498520498,0.7079528339948286,0
1115,-0.14673552236136667,0.7735740902947593,-0.2430458027583111,-0.05517782292768862,0.2807093316651908,0
1116,-0.28028733229321445,0.32331439701401204,-0.5024337471559397,-0.0552715915472909,-0.48089799638560443,0
1117,1.494043856801335,-0.16587611662618534,0.42295358022975943,-0.05450894017192054,-1.1240237428551219,0
1118,-0.16581435235163058,0.9381648185108306,0.12993563248334822,-0.054815925307983016,2.0114103188080747,0
1119,-0.8144945720206056,-2.823908969285086,-0.7906938551442334,-0.0552715915472909,-2.113001519333602,1
1120,0.13944692749259296,0.28502700812959486,0.016211964196215133,-0.05475883030844259,0.13415127612773428,0
1121,-0.37568148224453435,0.21744144340318897,-0.24359498653846212,-0.0552715915472909,1.166631712009342,0
1122,0.10128926751206489,-0.32565684457686017,0.22409449176821192,-0.05430993878115306,0.5162759159530397,0
1123,0.5210235272978724,-0.6976970201437376,0.004629316816306156,-0.05474127164593791,-0.6363573558565407,0
1124,1.6466744967234468,-0.7805760925370469,0.6076368033030618,-0.05217572650494421,-0.9692487254099942,0
1125,1.3986497068500148,0.07680251627357192,0.34493625696136715,-0.053956629196448044,-1.1059358636000274,0
1126,2.944034936061397,-0.655401018264186,1.2301577693937984,0.04685654918588737,-1.1995657486131075,1
1127,-0.43291797221532624,-0.7586872128596193,-0.17940822864201958,-0.0552715915472909,1.753927740209172,0
1128,1.0361519370349994,-0.20522073331208443,0.2810147285077784,-0.0552715915472909,-1.0166015780693705,0
1129,0.31115639740496864,0.2876616996358786,0.15124218652461935,-0.054530184758058556,0.12625363582923116,0
1130,0.4256293773465524,-0.00195169747791416,-0.11826608514098576,-0.0550882600779379,-0.8397399593752489,0
1131,-0.22305084232242256,-0.5110110344745672,-0.01639925511953083,-0.0552715915472909,1.5274235575297168,0
1132,1.8756204566066146,-0.22552046433766434,0.5928914251707212,-0.05378287666642622,-1.1497338167744708,0
1133,-0.7191004220692858,0.28502700812959486,-0.631837922161271,-0.0552715915472909,0.17422027546137198,0
1134,-0.623706272117966,0.14371173642892765,-0.4631106908836038,-0.0552715915472909,1.3211879586802346,0
1135,0.46378703732708043,-0.05821153371403629,-0.04857296360649805,-0.05390646990237419,-0.8746754626689276,0
1136,-0.20397201233215864,-0.262569669710491,0.25395903915421675,0.008396594996441955,2.2017792626389716,1
1137,-0.28028733229321445,1.0699184802601487,-0.03096962173419966,-0.054872309874359905,1.9756222569838093,0
1138,-0.566469782147174,-0.3640914926492943,-0.13848519731949172,-0.05490051363181909,2.454912242937465,0
1139,-0.37568148224453435,0.09916670513197827,-0.23422111357027967,-0.05454871013748041,1.2891661626679796,0
1140,-0.6618639320984938,0.4145660071885399,-0.5659854533951437,-0.05522615343519231,0.8492712082075546,0
1141,-0.49015446218611813,0.40694606606742556,-0.360165229089585,-0.0552715915472909,1.4180310182077427,0
1142,-0.20397201233215864,0.04655748713471872,-0.11352083890316625,-0.05511456708960065,0.8884496741226229,0
1143,-0.566469782147174,-0.9277996643783298,-0.5663296601540238,-0.0552715915472909,0.39480792787575825,0
1144,-0.43291797221532624,0.4626804925532913,-0.12093110452941744,-0.0552715915472909,2.1367225146929143,0
1145,-0.8144945720206056,-2.823908969285086,-0.7906938551442334,-0.0552715915472909,-2.113001519333602,1
1146,1.9710146065579341,-0.42028513771105724,0.7086973616104721,-0.052343993338821095,-1.1275023386255565,0
1147,-0.7381792520595497,-0.49220698622407516,-0.7102070494765254,-0.0552715915472909,0.2292532418764185,0
1148,0.4065505473562884,-0.14917775217759977,0.2495111310882925,-0.052426372309081,0.020871374111132133,0
1149,1.1124672569960556,-0.07167677029247374,0.2262685750373261,-0.05275524744669835,-1.0620581211300824,0
1150,-0.566469782147174,0.09712428421991649,-0.4593613866574189,-0.0552715915472909,1.5566857058672308,0
1151,-0.7191004220692858,-1.2694409805777453,-0.6967472808039397,-0.0552715915472909,0.3313398056904195,0
1152,-0.5092332921763821,0.22787744972123694,-0.46949896608346875,-0.0552715915472909,0.5163951378684399,0
1153,1.8183839666358224,-0.2211353866919066,0.5637671626096249,-0.054335362266343334,-1.1192871046480217,0
1154,-0.6618639320984938,-0.49220698622407516,-0.541245968568248,-0.0552715915472909,1.303172576855574,0
1155,0.024973947551009013,-0.7371534571718985,0.09373741748847136,-0.0535576649587491,0.383165604200517,0
1156,1.0552307670252636,-0.3148419003140537,0.18490819812668996,-0.054178087386249366,-1.0202928120618815,0
1157,-0.7381792520595497,0.9068142036125314,-0.6697388612501269,-0.05521858041650921,0.5264128445780999,0
1158,0.4256293773465524,-0.2998008086008587,0.25575529141490666,-0.05279570305657662,-0.061348701466788017,0
1159,0.33023522739523253,-1.042641552717166,0.5336552347469625,-0.05324214257874513,0.7472428233013508,0
1160,0.8453636371323598,-0.20592173752013693,0.11341559333992254,-0.052535060449251096,-0.8839427087844729,0
1161,-0.4710756321958542,-0.8058277207878369,-0.36690821922839406,-0.0552715915472909,1.7077143341281065,0
1162,-0.6809427620887579,0.34054372201200017,-0.5790282900664475,-0.0552715915472909,0.9759424466957157,0
1163,1.0743095970155274,0.23980612118538153,0.1775592100062699,-0.05442445496524961,-1.058854238972299,0
1164,-0.3184449922737424,0.7898969531798421,-0.526888395909108,-0.0551736485088755,-0.5856075269011214,0
1165,-0.3375238222640064,-1.6759941468550497,-0.0380013770458782,0.21348879707598453,1.5945487420841857,1
1166,0.2539199074341767,-0.4308464077224694,0.2269625370298129,-0.0552715915472909,0.2145198362727586,0
1167,-0.29936616228347845,-0.011062132576565206,-0.16691997892426236,-0.0552715915472909,1.0460494850913487,0
1168,-0.7191004220692858,-0.3367601873533412,-0.641000288124086,-0.0552715915472909,0.6354207673196096,0
1169,-0.4710756321958542,0.0668560623461085,-0.3437591797473771,-0.0552715915472909,1.4628381918358884,0
1170,-0.14673552236136667,-1.2916476661307073,-0.08141801909642127,-0.0552715915472909,0.8089676807848442,0
1171,-0.37568148224453435,-1.9621930190234078,-0.021543535482229283,0.14805586120234962,1.2793845938345638,1
1172,1.3223343868889592,0.01997154671758152,0.3174790702064216,-0.053689730952657805,-1.1300900697122669,0
1173,1.360492046869487,-0.7294678897636165,0.5587459758706483,0.09451421172017338,-0.8719651730002568,0
1174,-0.49015446218611813,0.5288651240052562,-0.2111068590630901,-0.0552715915472909,2.1429170178462873,0
1175,1.6848321567039746,-0.7198216604900354,0.5701889013453312,-0.04786010874620492,-1.0296772825273286,0
1176,-0.7954157420303417,1.8394949968369354,-0.774193385724936,-0.0552715915472909,-0.9078327726756708,0
1177,-0.54739095215691,-0.7808938984125813,-0.1552106476104994,-0.05472380986254679,2.419290002523785,0
1178,-0.585548612137438,-0.6715686772287681,-0.416011083345871,-0.04277512792366879,1.6493855680616365,0
1179,0.024973947551009013,-0.016445571498495275,0.13470519254341018,-0.05258095457719568,0.3977460430020183,0
1180,0.024973947551009013,0.28973751718628377,-0.3470066188862648,-0.054684306980817506,-0.8104410219222137,0
1181,0.8644424671226237,0.41046415941445724,0.05527396124134258,-0.0552715915472909,-1.0654914103530941,0
1182,0.4256293773465524,0.18936743959375885,-0.06806282462887821,-0.02961174916164977,-0.862996116984104,0
1183,-0.1848931823418946,-0.5794899481568403,-0.04640999077232227,-0.0552715915472909,0.8246640847426703,0
1184,2.180881736450838,-0.34124700134961006,0.765892131046892,-0.04580699826818426,-1.1608228240926788,0
1185,2.1427240764703104,-0.24457213541759568,0.7280760072601565,-0.0532258798435004,-1.194866536020909,0
1186,-0.5092332921763821,1.599466851521831,-0.36323735250787453,-0.0552715915472909,1.6016471448035874,0
1187,-0.45199680220559024,-0.02586658961187316,-0.22009894044811237,-0.05334623648482239,1.6045453149476208,0
1188,-0.22305084232242256,0.19414077491888376,-0.0581610129668105,-0.0552715915472909,1.1153644979629225,0
1189,-0.10857786238083872,-0.8338361530167979,0.11131866788857366,-0.0552715915472909,1.2678679715634549,0
1190,-0.08949903239057469,0.7255644948077885,-0.19385119128508208,-0.05513682418748501,0.12041846830938881,0
1191,1.2650978969181674,-0.3300185413639517,0.31182410395871746,-0.052329059329414236,-1.0571194559046273,0
1192,1.0170731070447356,-0.62742166307684,0.7582306852212641,-0.050916646107517484,-0.152639441591093,0
1193,-0.6618639320984938,-1.3989799796366902,-0.45923374198929884,-0.03183165559478092,1.2328962138832213,0
1194,-0.7572580820498138,0.28502700812959486,-0.5619398460738103,-0.0552715915472909,0.33235503102633285,0
1195,0.10128926751206489,0.29692344681868205,-0.28043269876007126,-0.05305403858259735,-0.6817788406365948,0
1196,-0.3375238222640064,0.0028312809488778468,-0.47373838709533256,-0.05168384621758799,-0.13229216339439265,0
1197,-0.54739095215691,-0.9141340117303532,-0.2348240038037216,-0.0474381306667277,1.8729956836151234,0
1198,0.7499694871810401,0.5581894698536589,-0.008628538668272212,-0.05499249643689908,-1.0879088018684768,0
1199,3.3065327058764122,-0.7351672286986863,1.3785788080443653,-0.05073140854449238,-1.2038605953930233,1
1200,-0.7572580820498138,0.28502700812959486,-0.6732096063702304,-0.0552715915472909,0.13835488062910045,0
1201,0.2729987374244407,0.1891070233454762,-0.2192715850886077,-0.05517622746679486,-0.8160646842816274,0
1202,-0.6618639320984938,-1.3989799796366902,-0.33433593678328527,-0.0552715915472909,1.599358498446677,0
1203,-0.6809427620887579,0.5070938636592152,-0.5392226832379876,-0.0552715915472909,1.0386222894661652,0
1204,1.2078614069473752,-0.8051015743230752,0.94936326698716,-0.04960972398603541,-0.23455765304505607,0
1205,1.1124672569960556,-0.21743643609438537,0.225513544726512,-0.053725667402142636,-0.9654985309945667,0
1206,-0.8144945720206056,-2.823908969285086,-0.7906938551442334,-0.0552715915472909,-2.113001519333602,1
1207,0.5401023572881363,0.3543577400202978,-0.07697774124683453,-0.05475467314449468,-0.8783994086114777,0
1208,-0.7763369120400778,1.8394949968369354,-0.5997489950155908,-0.0552715915472909,-0.09106990461317353,0
1209,0.6164176772491922,0.07231033599069601,-0.028965726984778634,-0.05455784098567887,-0.8540822333315067,0
1210,-0.07042020240031079,-0.6895048463292377,0.07207337452782926,-0.051251593965114556,0.9118416838303278,0
1211,2.467064186304798,-0.453026619523897,0.9327194956765414,-0.052106089802355704,-1.1856065019988395,0
1212,-0.3375238222640064,-0.4706835833035122,-0.10120879891889645,-0.05483151501715085,2.222000194981357,0
1213,-0.45199680220559024,-0.02586658961187316,-0.2885273303675901,-0.05450419232073694,1.4882695134417243,0
1214,1.3414132168792232,-0.6409928137412425,0.45103425560533345,-0.052705866036728916,-0.9731927894919894,0
1215,-0.013183712429518797,-0.2778866489106047,-0.04134388407336586,-0.0552715915472909,0.4209252707360617,0
1216,-0.14673552236136667,0.7513674047417973,0.14984846892281523,-0.0552715915472909,1.83663910477995,0
1217,0.06313160753153708,-1.163029665902127,0.15752052422697607,-0.028747991921767194,0.6032229219865759,0
1218,-0.623706272117966,0.7372358775717305,-0.3029162279971188,-0.0552715915472909,1.8818630310716642,0
1219,0.19668341746338483,0.20029709679544236,-0.2518733125050331,-0.05477780599393308,-0.844151383774981,0
1220,-0.6618639320984938,-0.36266798716513005,-0.6633509355017321,-0.0552715915472909,0.06577884678277682,0
1221,0.5210235272978724,-1.0861576322110449,0.4850119368054576,-0.04951946773279153,0.2190320469641944,0
1222,1.8756204566066146,-0.6396415437385711,0.7134370999670715,-0.04660332842818515,-1.0635278197386115,0
1223,-0.4138391422250623,-1.2290651886632689,-0.343345595859369,-0.0552715915472909,1.0045257335477373,0
1224,-0.7954157420303417,1.8394949968369354,-0.6959153372020936,-0.0552715915472909,-0.6750788086264673,0
